223B2,243022,40.23783033,-87.93557571,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
223B2,243022,40.29029049,-87.93563489,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
23B2,243008,40.3344576,-87.93564529,"Blount silt loam, 2 to 4 percent slopes, eroded",33,33,4.7,8.7,15.02,19.02,Somewhat poorly drained,Somewhat poorly drained
146B2,243014,40.23029768,-87.93569289,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
387B,243019,40.31432628,-87.93569993,"Ockley silt loam, 2 to 5 percent slopes",,,5.5,10.25,18.65,20.99,Well drained,Well drained
146B2,243014,40.3048621,-87.93571452,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
23B2,243008,40.3592719,-87.93579097,"Blount silt loam, 2 to 4 percent slopes, eroded",33,33,4.7,8.7,15.02,19.02,Somewhat poorly drained,Somewhat poorly drained
223B2,243022,40.28599125,-87.93585935,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
146B2,243014,40.26474261,-87.935913,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
223B2,243022,40.26474261,-87.935913,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
5.30E+04,243006,40.30719797,-87.93595608,"Ozaukee silt loam, 12 to 20 percent slopes, eroded",84,84,4.82,8.32,13.65,17.76,Moderately well drained,Moderately well drained
91B2,243009,40.37967127,-87.9359856,"Swygert silty clay loam, 2 to 4 percent slopes, eroded",46,46,3.88,6.88,12.42,15.49,Somewhat poorly drained,Somewhat poorly drained
530D2,243005,40.30827823,-87.93606354,"Ozaukee silt loam, 6 to 12 percent slopes, eroded",66,66,4.34,7.35,12,15.99,Moderately well drained,Moderately well drained
149A,242961,40.3811884,-87.93608618,"Brenton silt loam, 0 to 2 percent slopes",46,46,5.93,11.43,20.67,29,Somewhat poorly drained,Somewhat poorly drained
